,RegionID,City,2017 % Change,2018 % Change,2019 % Change,2020 % Change,2021 % Change,2022 % Change,Total Change,Variance,Mean Value
8166,91681,Houston,0.04310057863598263,0.13284971813921367,0.07618242585212952,0.10600607506968984,0.12052618733459655,0.19930627146553714,0.8621635554357235,972634591.2261406,12925671.088554392
8174,91357,Wichita Falls,0.010753497270407626,0.06056168901906701,0.018542013718594198,0.17041230156629683,0.1878705086825924,0.08848289097712898,0.6662163765287735,381578146.70388025,5107718.460267368
8237,92079,Port Neches,0.03485133799967793,0.04109152783006209,0.07838273837006081,0.048340716034815635,0.09223674818064798,0.028932913779928113,0.39435935728566557,937031411.9900035,12499674.647328304
8248,92715,Hondo,0.06960195299913192,0.0940511270623366,0.05295008220739332,0.07330012659265411,0.25371964010197856,-0.0205887183882566,0.6992216278655347,1501615094.3760707,19928150.324839406
8264,92093,Beaumont,0.0691275055050346,0.1965342617867779,0.03827109870874361,0.08054096288566395,0.05265875096691099,0.0026943364426879834,0.7080196618589385,95133982.68372686,1299251.401548609
8274,92250,Zapata,0.03235316940590154,-0.03504611353115513,0.06891393672571824,0.06510569911263082,0.03847154533184488,-0.044934669990531466,0.21646817881064537,115305514.26624228,1602096.6864072052
8305,92390,Aransas Pass,0.025712108159560224,0.0342119129636671,0.05588961409807813,0.04568825019371128,0.09530308383078968,0.059439485435110045,0.3476473152678644,988949721.7567852,13186605.999748306
8316,90743,Waxahachie,0.06276400215889774,0.0642062317966552,0.05221972647919018,0.10629313199571529,0.20031499080902906,0.10632249745481184,0.7424324990148801,7399908626.330104,97694371.58566745
8322,91743,Houston,0.0023327623905748216,-0.01092359447076489,0.02097917044213757,0.04113441884001756,0.09974030091353149,0.0827294594504882,0.24397170559378503,7643441439.309792,101002351.96119599
8379,93079,Pecos,0.04026381779675922,0.17942830117710948,0.09530658455191715,0.1543657411879464,0.12139617202877204,-0.24834143252318375,0.4293955440014524,381545680.43259335,5118833.145175689
8386,91952,Needville,0.03621028353771697,0.06922676526703288,0.05607083842601919,0.0714912771539497,0.14422969250954967,0.08327538166984089,0.5821880024466253,2658416491.1546884,35210425.60440115
8393,92637,Austin,0.006755550079507187,0.01702105317685378,0.034111699540234304,0.12808690914673543,0.21961462236800156,0.08529369257519406,0.5558815039631049,23842891033.034657,314286789.4736007
8473,92028,Highlands,0.06010936329987482,0.10382547022690176,0.054739537859433335,0.06558862836676431,0.12087954850606478,0.1396771579774997,0.6575498938227791,1299000659.5581977,17258597.560246468
8509,90921,Melissa,0.03333219341205348,0.01795767255142557,0.002622968948185572,0.058521451320611324,0.2347914101963659,0.0782602607744335,0.45336072816071993,7238393455.515227,95597631.75455888
8514,90796,Dallas,-0.0058582151620974274,0.02890104019877802,0.028607611088227743,0.08334652777257998,0.12458219070356272,0.108844505434306,0.41253036785454283,13256609883.191465,174925135.4746218
8527,92908,Lamesa,0.03951148737018217,0.003203308223427692,0.10258808505856806,0.17065829621945355,0.01936165695452822,-0.09918465345052468,0.3572664022445676,105040447.400175,1442649.0005319037
8533,91050,Tyler,0.017398327958306502,0.0342288681569716,0.04239905646611384,0.08123475126082351,0.15834018774504513,0.10112942020480625,0.5434438185101835,2489579263.923547,32983772.59623808
8605,92110,Bryan,0.0050757605049356076,0.029518597048622097,0.00842177278086961,0.06612983370055907,0.11288046277940955,0.06977266062352078,0.347045549833529,1825084792.0759587,24238185.99757787
8609,92503,La Feria,-0.02111295017216764,-0.02907018878257392,0.013061464811495095,0.1650191739359693,0.13074706362672392,0.09414779391054856,0.5174216319956064,204114567.46369028,2760263.2538689915
8612,92066,Kountze,0.0370024640154086,0.06317152139861404,0.10665599107791249,0.016307258534223972,0.09213965707697534,-0.0066597735738808264,0.355756835914772,716525452.5055348,9582773.194323793
8629,91234,Weatherford,0.06564152024233413,0.043463246037884345,0.06599111777532703,0.10458104613270698,0.20189307825414113,0.08375196852164841,0.7403012449617415,5745239084.33172,75888714.82668057
8637,90929,Paris,0.030465994556062175,0.0731020713562816,-0.012986623067520981,0.08788719379936606,0.24074723497691713,0.069020520459207,0.5922478587063712,1790899580.2748208,23749684.90242098
8654,92641,Austin,0.012480814558722601,0.044766130986775975,0.054944463330532024,0.15557022321808842,0.24358878611827717,0.06668456516364969,0.6682238100742912,64003706633.25503,842994817.1190457
8657,91009,Gladewater,-0.0030515799129380424,0.10695140491706569,0.08782711122969453,0.03767345891909736,0.10787156179283582,0.10714639069450518,0.5660689424214445,855536252.8501319,11403038.39875592
8668,91993,Santa Fe,0.05184751179732404,0.03843340323369505,0.06341263871886053,0.10283896447773533,0.1548880012292158,0.051206668913787674,0.5607152657495186,2554941418.952535,33841156.33821434
8675,90656,Grand Prairie,0.02803284584065551,0.025416125828718893,0.016851675426816242,0.06658057344926428,0.15782577809761394,0.0793807415634604,0.402962668793818,7952251756.206449,105033555.14047408
8686,91515,Hewitt,0.04419702753056359,0.052744550929525263,0.04919165093674673,0.09805291833515738,0.12043889567868028,0.10272964100698681,0.5542946344761407,2501405607.0855656,33139245.367289085
8695,91627,San Angelo,0.019181695457404346,0.03170753960481755,0.17740787049743026,0.05836322913793563,0.17459959157432745,0.028055735220073454,0.6359231927210398,1143855476.3542745,15203982.039271053
8704,91717,Houston,0.01565115680804671,0.037672490465408506,0.03850989264264992,0.0653604974902174,0.14286849777720556,0.10765381512296965,0.4605385885201086,2837400421.861541,37580086.60638247
8714,91527,Mc Gregor,0.0770179948709937,0.056003824766567775,0.058528410650802255,0.1126857562898046,0.2040506184775542,0.10162021535665391,0.78043045002837,3530820542.182842,46689540.885958
8772,93012,Sweetwater,-0.02825221636796783,0.0313555968955152,0.06556057773532162,0.08672567027463872,0.05439073106630576,0.0035373365728619435,0.28713816721554886,98411230.32629845,1363272.9893061193
8855,92300,San Antonio,0.06732149152622223,0.15795636066922297,0.03269982099242538,0.16581097068658548,0.07894003281487263,0.047098009171949916,0.7564003411025458,817796879.7934562,10891514.834132235
8868,91354,Wichita Falls,0.040315540839018345,0.04016440773604635,0.041102912088787906,0.15217713082377549,0.18901179637057144,0.13059522768954754,0.7473428407007215,412219850.1714211,5512233.69736476
8890,90981,New Boston,0.024581388160064728,0.04567232437004517,0.03582641616040163,0.09415577074810046,0.1908889056724169,0.048956460341972756,0.5808357751438207,393638608.55106896,5279383.756369603
8902,90664,Lake Dallas,0.04859664504098263,0.06042557372686719,0.02291979203249918,0.07175188259756336,0.14306952856528557,0.10185353983346931,0.5169415473327623,4757582307.211778,62904319.75591575
8907,92117,Caldwell,0.09524541070524574,0.0756825603555843,0.03594807917230366,0.10659747386551602,0.24897349039851385,-0.05925441050356774,0.7154936561875985,1557617536.748329,20671247.647905443
8922,92644,Austin,0.017191647671719747,0.031338191526628825,0.03979079553911942,0.13638260208762204,0.2579079061467964,0.0654871715076256,0.6156264362416791,65310493312.707054,860214425.8178071
8924,92430,Sinton,-0.02068544920394813,0.020883633495089503,0.16037834559608677,0.02852251192955829,0.08657513923202065,-0.010630602382279447,0.3513645682408708,266771305.64158553,3613150.2326121717
8949,92432,Taft,-0.016435941201416372,0.039643609125675994,0.11666867300557905,0.0613377725202306,0.01788611849261398,-0.05634767572065396,0.22200347601883225,186012867.18371633,2542604.2095062695
8980,91379,Vernon,0.03680660992943349,0.03806579836018581,0.09322857604231635,0.1123475898633667,0.021309309717680115,0.09672945123032986,0.580760919750009,109947026.63432887,1503214.5978257621
8984,92344,San Antonio,0.022466425516831628,0.0318275196620131,0.02719015973622564,0.05616635197641169,0.0974834684744347,0.07267604884585992,0.344466665935174,6912789695.392777,91357564.20126776
8991,92029,Hitchcock,0.06026960344599067,0.06399419298679732,0.04925941506553322,0.11975209852217454,0.1780487468899973,0.04404959162115311,0.6246640361982827,1799679403.3583128,23865067.923782818
9008,90763,Dallas,0.13956052806267796,0.2309292128531741,0.13534150839365264,0.16409447538825703,0.09003362910532231,0.31657178582421847,1.73836730850597,703484363.6308148,9340882.67056565
9030,92362,San Antonio,0.02268260922334071,0.022179248018807978,0.051345330312941605,0.09786027761360953,0.19683239470567956,0.0858825688182706,0.5720663605507278,13352815312.583895,176151971.75681219
9067,92632,Austin,0.0692452138621112,0.07750828363947572,0.06897496392001452,0.15542731885772945,0.2024194270221973,0.08286312786642602,0.7968203129795115,10506498831.825397,138599189.84811297
9098,92849,Amarillo,0.023360490003646484,0.023996177976436675,0.0280810145048047,0.05046048865404789,0.1443229091959092,0.09415552749198625,0.4080131574023038,3673833197.760131,48628476.3236733
9115,92832,Amarillo,0.05350011201534361,0.011561134471221014,0.04863706058151856,0.09963258396732673,0.11990246509163116,0.1076637426359907,0.5495065390580162,398078612.30226636,5346727.117069396
9132,91362,Burkburnett,0.033827209457059866,0.0622846616832118,0.06213043439297333,0.1193507190151462,0.17115905761637762,0.08115222325535373,0.6949179482729329,629499208.9136555,8398587.032650417
9137,90750,Sunnyvale,0.008837819816512644,0.030369750923816472,0.021094468287659467,0.052315047010501214,0.15602344007568036,0.12230907214937395,0.4424841522141667,12532040061.201641,165376257.86780044
9166,91047,Tyler,0.0535126548096752,0.02660497819041634,0.029436342088966994,0.08150339123149623,0.1605061964013503,0.11791175040592317,0.6203404082408237,1229539615.6183095,16344242.496180281
9211,91082,Rusk,-0.010942025353231908,0.024713586599908365,0.09145079248428521,0.1470020146096569,0.1745867962945393,0.037418975511824805,0.5565588040370553,851739190.2717872,11336688.80799597
9221,91352,Wichita Falls,0.028743215749870946,0.05832742446501321,0.05423818551910072,0.10755829833549395,0.15440007497835456,0.10368841796012386,0.633694396133055,747862507.7718594,9968075.910068499
9303,92953,Lubbock,0.06325229712853508,0.02544220521616325,-0.025922734681335685,0.07872540158658053,0.1635521901992404,0.10457638074191948,0.48991979245736145,729141674.5969195,9735937.541991165
9331,91652,Houston,0.01933996473967869,0.011528598001183232,0.006013023426042145,0.036284523418994706,0.06749749584291116,0.0018359424535956917,0.14562812421044133,3377961783.869652,44770900.358359344
9356,92247,San Antonio,0.0453808362315043,0.03790829681583051,0.04741876795829285,0.12305683115692771,0.10942808183923307,0.04789539133201309,0.5143845254591765,1667325812.5641425,22131866.53811832
9358,92098,Beaumont,0.05769627078157137,0.07035879228941912,0.0917593986937199,0.07320039175565465,0.05306290033592479,0.03957716912239921,0.487888295615032,390314036.0987424,5251667.830595647
9445,92614,Austin,0.0023036884185487984,0.019059162573972787,0.013771699024861691,0.06276064190518889,0.24439796768922473,0.16204064267761903,0.5343514849483466,25372729372.61456,334439952.6254385
9463,92352,San Antonio,0.0075354835248678444,0.023070878827141306,0.025402445976897725,0.057585338838106286,0.15499660738215917,0.09198055444039033,0.4067757296322229,10552255722.589714,139301608.46885046
9470,91233,Venus,0.08249153899548148,0.08761457489937016,0.04647534033480467,0.09130664457314858,0.20650715310245782,0.11319581635523196,0.7655602416027566,3474949526.666308,45954506.27533696
9472,91010,Hallsville,0.0014207806617084586,0.06758544241662139,0.04174957231448677,-0.005815163033799616,0.11516153048681971,0.07032287156835573,0.36859356508397373,1468605578.9506016,19531934.046023976
9474,92327,San Antonio,0.019624889926311492,0.048645185512529186,0.018353129004287705,0.07062417523166574,0.11067431915019733,0.09028279979487322,0.4183601551412842,5534203415.252742,73166054.15442336
9476,91049,Tyler,0.06534140790775504,0.028718841567361392,0.021846072197348056,0.11005721172115782,0.170269393758261,0.09617455165427971,0.6834772828295295,1054318407.5155625,14023783.24327918
9487,92501,Hidalgo,0.026192823084116638,0.038623582599288955,0.07205787359128549,0.10960074524308108,0.13675481478373464,0.1571297720209575,0.7038219306800259,735856554.6086918,9806141.531657346
9490,90897,Commerce,0.12063939848016542,0.11479095179062614,0.10930953575799951,0.1219421599141475,0.2526752140355254,0.10808583903111954,1.1463064680664303,1350354062.5151052,17896034.64367362
9499,91349,Whitesboro,0.0721715549123054,0.08776548784141984,0.07131764842909674,0.13704116159639565,0.2503126662679097,0.09804727530784077,1.0469713047243605,2981971968.0251484,39429044.7506035
9526,92298,San Antonio,0.09417453112607367,0.22860317977894629,0.122687118950042,0.2031370938358162,0.12291077180613888,0.11642747298614578,1.2918087466258612,1183767315.2489438,15695586.139459211
9536,91051,Tyler,0.0462135282287615,0.031084403432323042,0.02304775895754121,0.1004244295984746,0.1705732751559549,0.05949512734715118,0.6554741432657715,393663711.3342135,5284898.094105624
9540,92665,Austin,0.016410672554624726,0.019925204363163248,0.06684590367746167,0.1192952802486611,0.19406811162563709,0.08879305156609457,0.5780629305339122,27493870431.053547,362366475.8721655
9561,92000,Bacliff,0.11174664023950619,0.05528387537983567,0.01316695576026695,0.09147176384013728,0.13993747874036883,0.10826507400735629,0.6460758371074468,963589339.0521032,12829633.06137156
9575,91458,Jarrell,0.022766173403136362,0.03392656628864407,-0.01794088820675178,0.06213922139357875,0.3107223052417149,0.09923855774635038,0.5323200753993904,3238726249.5105605,42839174.04206755
9577,92353,San Antonio,0.012964189798940066,0.029184991221526044,0.015060173492546609,0.06965637411080658,0.18675197436140942,0.0832689027243364,0.46751124688930645,23425262807.15034,308864359.2193396
9584,92206,Devine,0.05683409688553905,0.03935460823851441,0.09582780110126055,0.08036408049940791,0.20048330490102276,0.023671480387812274,0.6461933411307137,1271428453.8802881,16888920.86222436
9596,92647,Austin,0.01963631261777915,0.07400928930970452,0.0512667104461775,0.15040267604557198,0.21265290817399077,0.05548880113043285,0.6453987990971871,16901757641.087275,222848328.7397768
9676,92831,Amarillo,0.030305352366154788,0.03204971228294104,0.04807869363197118,0.08178232506300152,0.1275087757852884,0.09919866453396245,0.4869817152990449,410545352.43373126,5513214.310374691
9679,91247,Fort Worth,0.0649704913171231,0.01632573588683375,0.041207841881243566,0.04395854675876509,0.153865947703803,0.06928435895525586,0.46663266594643904,2487010778.8403425,32966367.330629617
9690,92442,Corpus Christi,0.009321957101719342,0.013864081982327463,0.14124230335799295,0.09995486643277723,0.017066777518008294,-0.07214769175850133,0.29811649972564386,143894600.6354575,1969758.494408506
